size	internal density	edges inside	av degree	expansion	cut ratio	conductance	norm cut	graph_rank	n_clusters	mean_cluster_size	modularity	coverage	global density ratio	av rank
219.511749347258	0.151520815010261	344.608355091384	1.35770234986945	0.227154046997389	0.000599094639548547	0.0886597240063492	0.0894968114903632	383	32	11.96875	0.202158236282362	0.922803904170364	0.776383340212873	1.57142857142857
190.154046997389	0.16628175698491	312.801566579634	1.37075718015666	0.214099216710183	0.00104193573495325	0.098753056870881	0.207830817478114	383	41	9.34146341463415	0.24103471579513	0.92756183745583	0.846799685376452	1.71428571428571
54.289817232376	0.226522405257977	68.088772845953	1.09660574412533	0.488250652741514	0.00149528577890454	0.180226697855973	0.217965446090931	383	40	9.575	0.521449372911855	0.817916260954236	0.927818917806685	2.71428571428571
